date,account_value
2023-05-09,961526.0518742917
2023-05-10,962401.7580936501
2023-05-11,956676.2132548497
2023-05-12,957422.9994848607
2023-05-15,957100.9882250417
2023-05-16,945716.9154310697
2023-05-17,957380.0687551129
2023-05-18,960590.6007261135
2023-05-19,959908.6883431675
2023-05-22,960694.5231531232
2023-05-23,955834.4009235012
2023-05-24,948665.4845852139
2023-05-25,950315.2219858449
2023-05-26,958832.954573911
2023-05-30,956023.0620018323
2023-05-31,952411.9110795835
2023-06-01,960526.6571901944
2023-06-02,984772.8023572705
2023-06-05,980983.3692153199
2023-06-06,976119.0500349305
2023-06-07,974750.77992427
2023-06-08,979894.8913223336
2023-06-09,981837.6710073465
2023-06-12,987065.8454827989
2023-06-13,995374.7383991769
2023-06-14,978135.5359228051
2023-06-15,996868.443679828
2023-06-16,988270.8697748521
2023-06-20,986177.980625583
2023-06-21,985909.3847221978
2023-06-22,989969.506214782
2023-06-23,982064.012409919
2023-06-26,980155.3217498696
2023-06-27,988295.6454738724
2023-06-28,982444.8937547639
2023-06-29,986815.6040406525
2023-06-30,997023.6575654404
2023-07-03,995598.1514689935
2023-07-05,989647.3504282754
2023-07-06,982363.4077449716
2023-07-07,975455.2929224427
2023-07-10,978280.0130583032
2023-07-11,984693.5828575585
2023-07-12,981235.033636329
2023-07-13,983988.3908245156
2023-07-14,1001128.3971072953
2023-07-17,1005442.8636804764
2023-07-18,1031055.9048199037
2023-07-19,1031553.5520080293
2023-07-20,1027812.7515584481
2023-07-21,1026758.3344164651
2023-07-24,1031182.6752071641
2023-07-25,1039025.1198620409
2023-07-26,1027262.1885198281
2023-07-27,1018510.8460890725
2023-07-28,1023534.2678087114
2023-07-31,1025898.0674229921
2023-08-01,1031880.8168845857
2023-08-02,1022142.9808765633
2023-08-03,1019718.1697167504
2023-08-04,1020073.1403006585
2023-08-07,1033963.8323439553
2023-08-08,1029757.954947616
2023-08-09,1023390.8462555688
2023-08-10,1026010.8092447732
2023-08-11,1030066.5644139207
2023-08-14,1033964.4556244233
2023-08-15,1026263.6087428048
2023-08-16,1021917.0085555299
2023-08-17,1014813.6308665841
2023-08-18,1017226.6004018014
2023-08-21,1021198.202859691
2023-08-22,1014548.9270841401
2023-08-23,1020470.5408987
2023-08-24,1009182.737659015
2023-08-25,1014846.900401275
2023-08-28,1019194.2946887468
2023-08-29,1028490.5472396805
2023-08-30,1028004.5450320352
2023-08-31,1017482.1170452798
2023-09-01,1020473.5492987321
2023-09-05,1024902.7402734292
2023-09-06,1019077.2567630189
2023-09-07,1023264.1618098939
2023-09-08,1028968.340356437
2023-09-11,1032730.812137092
2023-09-12,1026007.044604667
2023-09-13,1026695.1846600602
2023-09-14,1035743.9109249833
2023-09-15,1026843.1899473756
2023-09-18,1025573.9225963167
2023-09-19,1021064.1240787233
2023-09-20,1021736.0486188082
2023-09-21,1020315.5776824678
2023-09-22,1020126.6909304231
