date,account_value
2023-12-14,1129207.065643303
2023-12-15,1126185.0799831564
2023-12-18,1121600.2718594647
2023-12-19,1132381.460215826
2023-12-20,1118126.6442269422
2023-12-21,1128108.0168178426
2023-12-22,1132620.880934002
2023-12-26,1135195.151449444
2023-12-27,1140671.4469441397
2023-12-28,1144446.3270877153
2023-12-29,1142300.062960293
2024-01-02,1153900.8752371636
2024-01-03,1143598.3472369863
2024-01-04,1146766.1082987406
2024-01-05,1152323.35031213
2024-01-08,1165660.8476328088
2024-01-09,1156439.3540149156
2024-01-10,1158920.1304231454
2024-01-11,1155208.7949418526
2024-01-12,1154604.00445706
2024-01-16,1156559.1906011372
2024-01-17,1150107.7439717236
2024-01-18,1151831.172333235
2024-01-19,1165157.683797718
2024-01-22,1170653.2851683502
2024-01-23,1163569.7186809198
2024-01-24,1155806.3953773805
2024-01-25,1178515.4812462502
2024-01-26,1178634.9800656815
2024-01-29,1182930.8166218777
2024-01-30,1192802.0829191399
2024-01-31,1182308.23095953
2024-02-01,1201231.0732382927
2024-02-02,1202534.0778704186
2024-02-05,1191893.7373592644
2024-02-06,1194786.1460209351
2024-02-07,1191810.397939146
2024-02-08,1191264.643149435
2024-02-09,1188555.501974928
2024-02-12,1201122.4465879956
2024-02-13,1175335.2444777852
2024-02-14,1175278.4539633237
2024-02-15,1190590.2325841389
2024-02-16,1189553.7751212942
2024-02-20,1187779.8440161839
2024-02-21,1188585.7885246754
2024-02-22,1201645.4224478474
2024-02-23,1206471.2108728124
2024-02-26,1202234.2218022177
2024-02-27,1203282.9622111702
2024-02-28,1207756.4977197724
2024-02-29,1201474.338934891
2024-03-01,1208301.1364465868
2024-03-04,1209983.9689004861
2024-03-05,1204744.3755317098
2024-03-06,1209271.7855655805
2024-03-07,1207840.6048830014
2024-03-08,1204038.8577864552
2024-03-11,1198883.850127184
2024-03-12,1209520.1406086104
2024-03-13,1214246.9825576649
2024-03-14,1201119.3606717854
2024-03-15,1195832.7539598753
2024-03-18,1193603.197997511
2024-03-19,1205574.5857191717
2024-03-20,1222255.288474022
2024-03-21,1246308.5633174002
2024-03-22,1232718.806994898
2024-03-25,1227564.089707495
2024-03-26,1226460.375862612
2024-03-27,1252209.142741236
2024-03-28,1254061.3278491956
2024-04-01,1234085.3442324945
2024-04-02,1221172.2643052065
2024-04-03,1224964.6169941712
2024-04-04,1207378.8365454485
2024-04-05,1212829.294904461
2024-04-08,1217353.2111375714
2024-04-09,1216297.7948513662
2024-04-10,1193015.3904272404
2024-04-11,1187281.199798731
2024-04-12,1170571.8903161718
2024-04-15,1179502.6291457464
2024-04-16,1174276.9288349743
2024-04-17,1180338.8167112942
2024-04-18,1176913.2103805637
2024-04-19,1185765.0568764631
2024-04-22,1204844.88722872
2024-04-23,1214509.7850174848
2024-04-24,1212492.3766670018
2024-04-25,1196437.4167581808
2024-04-26,1205492.3682829153
2024-04-29,1211855.9259922486
2024-04-30,1200208.0781005288
2024-05-01,1195629.336110533
2024-05-02,1205641.5873672583
2024-05-03,1222449.1680018026
2024-05-06,1229271.0081738073
2024-05-07,1232761.4865160962
2024-05-08,1236860.4686881485
2024-05-09,1252507.4532062856
2024-05-10,1251734.7864924623
2024-05-13,1247539.5935647204
2024-05-14,1252905.4916991827
2024-05-15,1270993.4841186411
2024-05-16,1271068.3164970228
2024-05-17,1276581.9227516842
2024-05-20,1267356.4045918027
2024-05-21,1277509.0234818384
2024-05-22,1264029.066876097
2024-05-23,1250974.0342497015
2024-05-24,1253177.5933082362
2024-05-28,1245810.2698476422
2024-05-29,1236438.1649263087
2024-05-30,1233307.9122865382
2024-05-31,1250395.5519257633
2024-06-03,1245325.5331050626
2024-06-04,1248166.7739108868
2024-06-05,1259040.4102686788
2024-06-06,1256919.0837547637
2024-06-07,1250943.7475143652
2024-06-10,1255427.688910865
2024-06-11,1243309.1212680321
2024-06-12,1249625.457975939
2024-06-13,1247860.1022587453
2024-06-14,1248799.8951518957
2024-06-17,1254143.7299346982
2024-06-18,1269625.0022000829
2024-06-20,1275928.6569906846
2024-06-21,1267931.5113451502
2024-06-24,1286226.4843838236
2024-06-25,1268173.401437363
2024-06-26,1266826.5743386613
2024-06-27,1242993.6770238953
2024-06-28,1246668.9012765961
2024-07-01,1262116.5968866425
2024-07-02,1266916.0180139618
2024-07-03,1264096.6644907075
2024-07-05,1264643.7118101197
2024-07-08,1266816.2031855795
2024-07-09,1275129.4775467587
2024-07-10,1291562.213068556
2024-07-11,1299819.4986197625
2024-07-12,1306578.0041349821
2024-07-15,1323316.348464816
2024-07-16,1344011.599601596
2024-07-17,1348500.7686232023
2024-07-18,1319896.7612608366
2024-07-19,1314310.8525541716
2024-07-22,1318320.9988020353
2024-07-23,1321262.2303160124
2024-07-24,1309462.6761259031
2024-07-25,1325019.7287594788
2024-07-26,1338241.1789935208
2024-07-29,1335333.7689784146
2024-07-30,1336711.2522357083
2024-07-31,1340636.604188261
2024-08-01,1322869.7639630414
2024-08-02,1280311.4849112607
2024-08-05,1249316.1277936078
2024-08-06,1268953.449124632
2024-08-07,1265360.1430323592
2024-08-08,1294164.4015466738
2024-08-09,1301959.037129224
2024-08-12,1290850.8526504643
2024-08-13,1304394.102409011
2024-08-14,1317569.032977706
2024-08-15,1329697.8714023887
2024-08-16,1338819.6106602012
2024-08-19,1342546.312614089
2024-08-20,1338942.0676132499
2024-08-21,1341378.7114254294
2024-08-22,1339203.4554992972
2024-08-23,1361145.9435154258
2024-08-26,1360993.5045143424
2024-08-27,1358993.2606731711
2024-08-28,1355023.6103130637
2024-08-29,1362453.3168064414
2024-08-30,1372514.5463329612
2024-09-03,1337550.7680870353
2024-09-04,1342034.6096454917
2024-09-05,1338915.9099232017
2024-09-06,1322947.1782108604
2024-09-09,1339473.22688449
2024-09-10,1318885.6163688956
2024-09-11,1328964.9658199607
2024-09-12,1338738.008784896
2024-09-13,1354916.9750171958
2024-09-16,1369738.4146534263
2024-09-17,1366643.110795623
2024-09-18,1367125.1383720695
2024-09-19,1391540.5560623466
2024-09-20,1389184.7604633628
2024-09-23,1390959.5487686454
2024-09-24,1396646.5265404044
2024-09-25,1386295.8766304313
2024-09-26,1392456.8351951896
2024-09-27,1395918.5503975211
2024-09-30,1396257.2172886191
2024-10-01,1391821.8622986136
2024-10-02,1391706.0598732291
2024-10-03,1384710.7524296104
2024-10-04,1399076.2704864799
2024-10-07,1395378.6606556235
2024-10-08,1403129.221555358
2024-10-09,1423725.6823059379
2024-10-10,1414942.4592968284
2024-10-11,1434343.1000362693
2024-10-14,1446105.2686420737
2024-10-15,1450940.1404224692
2024-10-16,1462993.968841201
2024-10-17,1457990.6190143882
2024-10-18,1453925.8824364005
2024-10-21,1429551.532403594
2024-10-22,1428564.9391247092
2024-10-23,1426534.5528274833
2024-10-24,1421548.5889927207
2024-10-25,1397178.257505065
2024-10-28,1413076.243022567
2024-10-29,1404349.1145073234
2024-10-30,1398927.1784530936
2024-10-31,1390542.0779548942
2024-11-01,1393620.8049904166
2024-11-04,1383327.4501320182
2024-11-05,1409338.7759643851
2024-11-06,1494234.1462513267
2024-11-07,1483566.1076313315
2024-11-08,1499315.8050533591
2024-11-11,1514738.0138527213
2024-11-12,1495060.8005653678
2024-11-13,1501782.4426723777
2024-11-14,1488460.6383301078
2024-11-15,1487862.31263507
2024-11-18,1486453.8967911063
2024-11-19,1480710.7877842246
2024-11-20,1483976.3552414237
2024-11-21,1521368.3123813926
2024-11-22,1540102.0394531547
2024-11-25,1551943.1671444236
2024-11-26,1560379.4165817557
2024-11-27,1561464.0127865134
2024-11-29,1565830.2955566703
2024-12-02,1558016.126519805
2024-12-03,1564114.0343242942
2024-12-04,1563859.3134437858
2024-12-05,1564776.4156071006
2024-12-06,1575403.1439129172
2024-12-09,1556788.080224639
2024-12-10,1545563.9702888785
2024-12-11,1550014.6586357413
2024-12-12,1547013.9862419425
2024-12-13,1542952.3845897971
2024-12-16,1537846.255704528
2024-12-17,1521593.2580944358
2024-12-18,1465782.7678486167
2024-12-19,1470524.6409775077
2024-12-20,1487594.8305660544
2024-12-23,1490559.0457912742
2024-12-24,1513804.6421085654
2024-12-26,1513738.244664794
2024-12-27,1501614.008445388
2024-12-30,1488991.0340260859
2024-12-31,1488388.2303876276
2025-01-02,1490227.582127511
2025-01-03,1502556.9292611475
2025-01-06,1507929.4516648646
2025-01-07,1503562.5990723963
2025-01-08,1503273.3372582789
2025-01-10,1481590.6047791834
2025-01-13,1483891.3869885798
2025-01-14,1495743.080119073
2025-01-15,1552666.758160531
2025-01-16,1567456.3679360743
2025-01-17,1582001.4664086695
2025-01-21,1595361.6807813044
2025-01-22,1587828.1229450314
2025-01-23,1604540.3393909542
2025-01-24,1599302.1317032443
2025-01-27,1604604.7648466388
2025-01-28,1606347.674407796
2025-01-29,1607431.5213163653
2025-01-30,1652020.953168706
2025-01-31,1637488.7977636615
2025-02-03,1632428.397397832
2025-02-04,1629980.1624029437
2025-02-05,1646303.6834009448
2025-02-06,1650268.5724123279
2025-02-07,1638510.6209047595
2025-02-10,1633878.3160475055
2025-02-11,1634875.320836858
2025-02-12,1632581.5339430133
2025-02-13,1640286.454656438
2025-02-14,1652364.0082567492
2025-02-18,1668461.5536230365
2025-02-19,1662067.0685861865
2025-02-20,1622432.6150167743
2025-02-21,1589726.7119158069
2025-02-24,1591530.0106008807
2025-02-25,1586244.9846132556
2025-02-26,1581316.624030904
2025-02-27,1568906.4444082538
2025-02-28,1597824.8753088275
2025-03-03,1568113.482656316
2025-03-04,1531400.9328096667
2025-03-05,1549031.6772287646
2025-03-06,1509458.3213041583
2025-03-07,1508276.9534719745
2025-03-10,1460762.8390157977
2025-03-11,1445903.8442552844
2025-03-12,1446270.9352682391
2025-03-13,1419946.5596197406
2025-03-14,1448215.9831732074
2025-03-17,1470773.5552919665
2025-03-18,1459371.155385808
2025-03-19,1475621.688173131
2025-03-20,1474502.968799428
2025-03-21,1473731.070985631
2025-03-24,1506998.5842989245
2025-03-25,1504881.9077146808
2025-03-26,1491355.229024724
2025-03-27,1468194.2507646838
2025-03-28,1443921.4116018573
2025-03-31,1462404.0629499713
2025-04-01,1464307.49397643
2025-04-02,1486775.410899953
2025-04-03,1397715.1514929095
2025-04-04,1314894.9856394092
2025-04-07,1299766.0286367694
2025-04-08,1280596.5668772021
2025-04-09,1395600.2691133777
2025-04-10,1347344.5645159045
2025-04-11,1365317.3031862536
2025-04-14,1386414.3233621875
2025-04-15,1389409.770330266
2025-04-16,1364171.0469282428
2025-04-17,1387249.9162481586
2025-04-21,1366528.692100362
2025-04-22,1405785.7707994739
2025-04-23,1424634.7711904803
2025-04-24,1434032.985704259
2025-04-25,1437568.4744375506
2025-04-28,1443607.625915147
2025-04-29,1454658.98178444
2025-04-30,1458514.5132099162
2025-05-01,1460712.0154148112
2025-05-02,1489087.151223756
2025-05-05,1483638.7862659465
2025-05-06,1463000.607587434
2025-05-07,1473334.9047237406
2025-05-08,1490467.1681438456
2025-05-09,1485036.0070846148
2025-05-12,1537242.960149005
2025-05-13,1550367.1959230453
2025-05-14,1554698.243293956
2025-05-15,1573807.889830783
2025-05-16,1583429.8599206954
2025-05-19,1577197.8219234496
2025-05-20,1567033.0039855987
2025-05-21,1535627.5205432922
2025-05-22,1536948.773442462
2025-05-23,1535135.358586505
2025-05-27,1569175.0461828262
2025-05-28,1553250.7457086593
2025-05-29,1548033.2600414306
2025-05-30,1549062.6150505096
2025-06-02,1552439.2031042129
2025-06-03,1565151.6992103606
2025-06-04,1559779.2616226226
2025-06-05,1566282.6174480468
2025-06-06,1579715.5694820434
2025-06-09,1581603.983903125
2025-06-10,1591380.5908157378
2025-06-11,1600368.8229896575
2025-06-12,1603221.5613133346
2025-06-13,1577111.1955849563
2025-06-16,1600165.3633753692
2025-06-17,1590614.7523667251
2025-06-18,1606017.1139370834
2025-06-20,1613423.2038895523
2025-06-23,1637914.5931498443
2025-06-24,1665841.4109503662
2025-06-25,1671629.6168209945
2025-06-26,1692975.6933759071
2025-06-27,1701696.2079575874
2025-06-30,1727806.882284484
2025-07-01,1731355.1134456017
2025-07-02,1739143.943317733
2025-07-03,1752818.0234635689
2025-07-07,1735393.2067864754
2025-07-08,1712791.8753512718
2025-07-09,1716736.117039714
2025-07-10,1730353.8606742793
2025-07-11,1716501.9763082438
2025-07-14,1729526.110511201
2025-07-15,1702585.0640500956
2025-07-16,1710018.4678415232
2025-07-17,1706809.031744014
2025-07-18,1710325.7386760819
2025-07-21,1708129.2627945053
2025-07-22,1706186.7463140595
2025-07-23,1734514.3836221802
2025-07-24,1713778.5486755478
2025-07-25,1729090.7420454132
2025-07-28,1726429.4545507538
2025-07-29,1734521.9082269776
