date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
2023-04-21,AMGN,226.56834063039935,226.99641710212845,225.814527869113,226.94058227539062,1721300.0,-0.7313980030722291,237.5958673736754,225.0039076681773,44.52287658013772,-111.48811880295916,25.94356478143339,231.29988752092635,231.29988752092635,16.770000457763672,0.0
2023-04-24,AMGN,226.32641195622816,228.3458523579215,225.51677842101725,227.48968505859375,1232100.0,-0.8026679390226832,237.42391060993805,224.66783743693696,46.22639548704553,-88.93030132568133,13.16116931758495,231.0458740234375,231.0458740234375,16.889999389648438,0.0
2023-04-25,AMGN,228.11317828227124,229.42535363785427,227.3593796482456,227.88052368164062,1509700.0,-0.8229542303630524,237.20982040623355,224.48625884791684,47.415333557870504,-60.1822956001204,4.124201091433494,230.8480396270752,230.8480396270752,18.760000228881836,0.0
2023-04-26,AMGN,225.28414778020766,226.65215823021205,222.0269827468853,222.23171997070312,2002900.0,-1.1777862446291465,237.7850673214969,222.89732726719797,35.63517273774238,-143.10898254841885,32.56186337680931,230.34119729434744,230.34119729434744,18.84000015258789,0.0
2023-04-27,AMGN,222.64113851870587,224.0091486252371,219.06755327301323,223.66481018066406,2533900.0,-1.3447153037569706,237.84791878327798,222.0926550150076,39.575103813356705,-151.7607051091453,42.65309360415052,229.9702868991428,229.9702868991428,17.030000686645508,0.0
2023-04-28,AMGN,220.38907161727874,223.44149904536084,216.9923057011964,223.10647583007812,2721400.0,-1.4924622973510964,237.88718345161922,221.33088391834374,38.622259878917674,-153.98646300969654,48.43677355677073,229.60903368498148,229.60903368498148,15.779999732971191,0.0
2023-05-01,AMGN,223.37632558922766,224.55821489184683,221.5709236844686,222.32472229003906,1920500.0,-1.639286058097241,237.93580641696082,220.55382981350795,37.32074603194528,-113.45428871087888,40.29758846755,229.24481811523438,229.24481811523438,16.079999923706055,0.0
2023-05-02,AMGN,221.56162783038104,222.41779504453095,219.0582620911259,219.5980224609375,2127200.0,-1.9134750477718967,238.53654424826487,219.16485956032886,33.27482316833574,-141.30707137248868,47.25398162206844,228.7854468936012,228.7854468936012,17.780000686645508,0.0
2023-05-03,AMGN,219.5980382944977,219.90514408912549,213.0930101721691,213.40011596679688,2998000.0,-2.518687844759768,239.85909730597834,216.14672239617008,26.515564022052942,-192.6698774419846,59.291475736144086,228.08611366965553,228.08611366965553,18.34000015258789,0.0
2023-05-04,AMGN,214.33070774367434,215.9313724254561,213.25118706059195,215.80108642578125,2228500.0,-2.7950824941813153,239.45085560330222,214.55599559298685,32.04722542561264,-174.94714886645116,59.291475736144065,227.55198205035666,227.55198205035666,20.09000015258789,0.0
2023-05-05,AMGN,216.51766743468727,220.5937661274345,215.96860601947037,220.11915588378906,2806800.0,-2.679907230864899,238.31602515807194,214.12831383118586,40.39497078650918,-111.8004888608834,32.321303358073116,227.242280960083,227.242280960083,17.190000534057617,0.0
2023-05-08,AMGN,219.0117211590539,219.3839770226515,216.0895800803317,218.3416748046875,1667800.0,-2.682376637584298,237.5391016189668,213.3901906783965,38.38687960552961,-114.81990664067297,32.3213033580731,226.8862567138672,226.8862567138672,16.979999542236328,0.0
2023-05-09,AMGN,218.3602920612511,219.10478959145112,217.038815690198,218.16485595703125,1468900.0,-2.6652792100964007,236.46731842299383,212.87992126206476,38.191504276997385,-104.83820813985123,32.3213033580731,226.55081822321966,226.55081822321966,17.709999084472656,0.0
2023-05-10,AMGN,218.59294661648477,218.69531520437204,215.2985638610287,217.8670654296875,1530800.0,-2.641921644163574,235.56758419976464,212.34743044867284,37.855824483144175,-106.60530420938505,37.17132141460222,226.22919774938512,226.22919774938512,16.940000534057617,0.0
2023-05-11,AMGN,218.36961522879992,218.6860362962261,214.42380205966433,216.17335510253906,1612400.0,-2.7140245008947375,234.15687217336435,211.97600899118643,35.994402178070445,-108.81956179098334,39.50092233887083,225.87006051199776,225.87006051199776,16.93000030517578,0.0
2023-05-12,AMGN,216.8620183193896,217.34594389399936,215.16830010842153,216.78756713867188,1295600.0,-2.6944427904541612,232.7274227925846,211.81875488075525,37.153698276648214,-102.17927418788075,39.50092233887082,225.55687108533135,225.55687108533135,17.030000686645508,0.0
2023-05-15,AMGN,217.08536060947134,217.69025689629723,216.01514091725093,217.3273162841797,1551300.0,-2.608681410180651,231.44526429072423,211.74779296025233,38.17172791751144,-90.8891553413376,37.21264455659199,225.28255259195964,225.28255259195964,17.1200008392334,0.0
2023-05-16,AMGN,217.96015240244284,218.23932657604774,211.9390499231142,212.0693359375,2646500.0,-2.8960289927024974,230.82365594636454,210.6747449325417,32.81496003134362,-112.57026513767211,48.00564105362364,224.76885223388672,224.85631979665447,17.989999771118164,0.0
2023-05-17,AMGN,212.32297447698716,212.38872495588683,207.08112612745626,211.38357543945312,3352900.0,-3.1375237930448066,229.95498722482057,209.76901332449586,32.20519336005712,-139.38155306425512,57.34664517357901,224.13643951416014,224.43529653549194,16.8700008392334,0.0
2023-05-18,AMGN,211.1299099150964,211.1299099150964,208.47140921809915,210.64141845703125,2245300.0,-3.3449920270602718,229.4400684773087,208.69123798021084,31.548863605038548,-132.47561044535152,57.34664517357903,223.29812774658203,224.01730023008403,16.049999237060547,0.0
2023-05-19,AMGN,210.83873000738942,212.19146696448732,209.27932410772976,209.8805389404297,2395700.0,-3.525262541751431,228.66590438465542,207.75939773936804,30.881386542638793,-121.91978235201445,50.591155508400156,222.43600311279297,223.6015131333295,16.809999465942383,0.0
2023-05-22,AMGN,211.2238688128653,213.07448597144975,209.316890008288,210.41598510742188,1848600.0,-3.585537654309178,227.402911374545,207.31502075436123,31.92980057827019,-110.59161527606548,45.05359785605015,221.66679789225262,223.22478376116072,17.209999084472656,0.0
2023-05-23,AMGN,210.6226415992377,213.07447339383472,209.29808566022882,210.8386993408203,2296600.0,-3.5596139769366175,225.64296283003875,207.3707868647855,32.76271861808523,-103.70016932280782,45.09955431843235,220.895241800944,222.8807258605957,18.530000686645508,0.0
2023-05-24,AMGN,211.9660028733079,212.26661745223146,207.64476147288022,207.90780639648438,1765000.0,-3.71975715240535,225.2762348776269,206.30512345977542,30.119297112448265,-116.19854225093233,49.1006847059764,220.0858581542969,222.47605236156568,20.030000686645508,0.0
2023-05-25,AMGN,206.7617204885958,206.7617204885958,201.90501516544938,204.28170776367188,2968200.0,-4.077311835642831,224.86410857996154,204.7789395157416,27.300169443648727,-159.79753861236904,59.936352745266404,219.09542541503907,221.99725381951583,19.139999389648438,0.0
2023-05-26,AMGN,202.87259446444,205.2398693918892,201.48227376015294,203.78379821777344,3081000.0,-4.348208253369876,224.2535359165355,203.45724441793715,26.941963122722512,-160.18371465524544,60.59677441038247,218.13306528727213,221.53024213741986,17.950000762939453,0.0
2023-05-30,AMGN,201.99896868775048,205.72838391736332,201.7077572870755,205.286865234375,3125900.0,-4.395508238098756,223.27099760603426,202.73599702287197,29.817684107408994,-143.8234793269023,57.39183793393159,217.28067677815756,221.12415771484376,17.459999084472656,0.0
2023-05-31,AMGN,206.27323188238526,208.40567160259076,204.0280688703227,207.27838134765625,3884700.0,-4.229483484654594,222.46566184796475,202.30936866961335,33.41032948531246,-110.952674675799,40.91679280729964,216.55609283447265,220.7864558522294,17.940000534057617,0.0
2023-06-01,AMGN,206.63020129006506,207.2314160503492,198.8801598797619,201.28501892089844,4831400.0,-4.511703806285823,222.99598276368792,200.56753804930034,28.817749845016138,-144.36121939078717,51.377899642288384,215.6280075073242,220.32213592529297,15.649999618530273,0.0
2023-06-02,AMGN,200.79654093192596,205.50292487139077,199.1713846375781,204.85475158691406,3687200.0,-4.405804479948642,222.6886231070606,199.78026422204096,34.37586970220616,-126.1409601985743,51.37789964228837,214.9042205810547,219.96242931277254,14.600000381469727,0.0
2023-06-05,AMGN,206.35775996112127,209.52352974880017,205.23048411888726,208.433837890625,2498700.0,-3.9958357881318705,221.36435455605124,199.93600097373394,39.29240286611394,-71.40394218825178,30.721750652590295,214.2873291015625,219.7004158713601,14.729999542236328,0.0
2023-06-06,AMGN,209.5611254434727,209.64566791119435,205.991406465175,207.8138427734375,1736100.0,-3.677083776344915,220.26607317407587,199.98149915258426,38.771866026759625,-65.32281672788764,30.145066159884514,213.6314676920573,219.43626980251736,13.960000038146973,0.0
2023-06-07,AMGN,207.3817150931921,208.4244485415392,206.41413528385365,207.84202575683594,2555400.0,-3.383196906544157,219.0537022386223,200.16158706801832,38.8099853684601,-63.53671510484822,30.145066159884514,212.96351776123046,219.1842210189156,13.9399995803833,0.0
2023-06-08,AMGN,207.85139806429777,208.44322396563967,206.06654586551625,207.38169860839844,1877300.0,-3.150142776458779,217.72930844869967,200.43744417581206,38.405971747618906,-62.5123651251508,31.13303650535471,212.46851704915363,218.9331035208195,13.649999618530273,0.0
2023-06-09,AMGN,206.04776755381926,207.55081164612432,204.57291861810276,205.50291442871094,1707900.0,-3.078010889834246,216.65354635144251,200.4461622056864,36.78899414441544,-76.04439537590049,35.33412072002631,211.86312052408854,218.6533079147339,13.829999923706055,0.0
2023-06-12,AMGN,205.96325365104224,205.96325365104224,202.27142205091147,204.1877899169922,2704300.0,-3.0889897064411116,215.24913827269313,200.59059256226783,35.70058103144599,-94.17138565896498,41.238510857304625,211.232497660319,218.35809326171875,15.010000228881836,0.0
2023-06-13,AMGN,204.25352920558163,208.86598199581655,203.78382967909965,208.53720092773438,2318500.0,-2.7221729941915953,213.34154881781072,201.61917048150568,41.61069667806368,-51.915620366958876,25.757684175609015,210.77291361490884,218.16167541503907,14.609999656677246,0.0
2023-06-14,AMGN,209.73019247633158,210.13414145556092,207.70110175376087,208.80958557128906,2453000.0,-2.382422709185761,212.8110267919248,201.82371747077053,41.95633286079894,-21.998647526808863,19.633811858714296,210.41329905192057,217.9783011043773,13.880000114440918,0.0
2023-06-15,AMGN,209.4953544706256,214.98145522707162,209.4577848196628,214.59629821777344,2633900.0,-1.635297573215155,213.6217054858064,201.33431105472096,48.638211714228866,43.664899844895594,0.2193196687335218,210.4531717936198,217.9132625873272,14.5,0.0
2023-06-16,AMGN,216.09934775045153,217.8936033478659,213.94813026684344,215.7423858642578,6765000.0,-0.9414157859318664,214.7859485908769,200.6801646903731,49.821713060595286,87.31253064054307,9.82918092308413,210.4512151082357,217.8723026491561,13.539999961853027,0.0
2023-06-20,AMGN,215.15055098661287,216.85086087654625,213.42206027351637,214.73721313476562,2492700.0,-0.4661633511815353,215.64740659173214,200.30437410895144,48.80146080118906,78.49972196706385,7.8238807956578365,210.27181701660157,217.81424543592664,13.880000114440918,0.0
2023-06-21,AMGN,214.35207281320717,216.0617860001816,211.91903266321336,213.28115844726562,2282600.0,-0.20315458322141922,216.08392823709028,200.15436979757771,47.34849518819374,62.78786560518767,2.128836022937068,210.10313313802084,217.73182567249646,13.199999809265137,0.0
2023-06-22,AMGN,213.53479239790067,215.9490547987292,213.01812006172224,215.7423858642578,1607200.0,0.19907457599623513,216.95863490820565,199.77003177880604,49.95398471858722,86.03419536116033,2.1288360229370697,210.0223841349284,217.69629996163505,12.90999984741211,0.0
2023-06-23,AMGN,215.93966010672784,216.56905576491465,212.6893473445039,213.346923828125,4130700.0,0.3230017345123599,217.50946799920803,199.76311043096774,47.5831954486452,77.83282218155374,4.506277347340198,209.87171274820963,217.6199951171875,13.4399995803833,0.0
2023-06-26,AMGN,213.05569253890664,213.05569253890664,206.78049986908786,211.1111297607422,2565500.0,0.23994787037329957,217.6691182623783,200.2864023675045,45.4983024382203,13.745962554008482,16.225671118990075,209.70297190348307,217.50777330069707,14.25,0.0
2023-06-27,AMGN,210.5756696109714,211.02657708815588,207.7292919724671,209.11959838867188,2705900.0,0.01485349005534431,217.58510346315035,200.9039971838223,43.732613441826835,-0.9376392712153568,16.22567111899008,209.44737294514974,217.36560084456104,13.739999771118164,0.0
2023-06-28,AMGN,208.77204025293702,208.8753747169603,205.3995869275002,207.8983917236328,2263400.0,-0.25817301304061857,217.53460024926355,201.2156530466349,42.68189116043379,-34.43889607609378,23.098827954183502,209.13307545979816,217.20781402587892,13.430000305175781,0.0
2023-06-29,AMGN,206.3107792329797,208.22716099193656,205.6156332295512,207.75746154785156,1860300.0,-0.4802573856610479,217.53541655279975,201.26274476311823,42.559817952709594,-34.9273644200519,23.09882795418349,208.98934631347657,216.87909927368165,13.539999961853027,0.0
2023-06-30,AMGN,208.54659191633328,209.58932544927865,207.6165816840008,208.5653839111328,2843300.0,-0.584813288682966,216.9691882212786,202.55700959366277,43.51784301165982,-3.1695255754080165,16.701791641533287,208.8954065958659,216.51592305501302,13.59000015258789,0.0
2023-07-03,AMGN,207.80447108670216,211.9002515363802,206.51748463526485,211.37417602539062,1479200.0,-0.43761882375059713,216.94142641262349,203.2367138461656,46.71413402603295,26.917718514982596,6.650793429308374,208.91983184814453,216.10897979736328,13.569999694824219,0.0
2023-07-05,AMGN,211.04538409251336,213.5441888882334,208.93173632937018,212.1914520263672,2440400.0,-0.2525578431843485,217.14425658505255,203.40964508731074,47.606584565557014,61.63589520248301,0.09525926663404394,208.99686228434246,215.7164326985677,14.180000305175781,0.0
2023-07-06,AMGN,211.28961464022183,212.29477841861817,208.26474880969496,209.46717834472656,2457800.0,-0.3206620420021693,217.14135195919712,203.57788327029508,45.0072631864122,28.474814244416454,2.689439284127982,208.9652353922526,215.3160166422526,15.4399995803833,0.0
2023-07-07,AMGN,208.41505895175453,208.69688151348626,205.20231614983112,205.3995819091797,2841500.0,-0.6929620438016855,217.29257246329274,203.18241838143382,41.50682176730685,-48.24032903566438,13.689389893080387,208.78393147786457,214.8395866394043,14.829999923706055,0.0
2023-07-10,AMGN,205.87868487111174,211.2708258680069,205.36201256284892,211.1111297607422,2501700.0,-0.5235428498592114,217.35732283080733,203.4906111291536,47.44426587345387,15.069241330809854,3.2075278924053388,208.89070892333984,214.48828353881837,15.069999694824219,0.0
2023-07-11,AMGN,210.26568819416903,211.90963650909393,208.8002279897478,210.2938690185547,2021500.0,-0.4497162308531131,217.2007242526717,204.1263051662736,46.74195202025733,35.85126265231498,0.743352674161328,209.09111429850262,214.09326985677083,14.84000015258789,0.0
2023-07-12,AMGN,211.52445175317698,213.54416801880623,210.50989920592838,212.0035400390625,2619500.0,-0.25099186515961946,216.8544496674769,205.25415476367544,48.395106947154964,69.4628800273528,5.432367075856736,209.36510569254557,213.74908548990885,13.539999961853027,0.0
2023-07-13,AMGN,212.16326133892545,214.295686662498,211.36476648744772,213.8635711669922,1803600.0,0.05530496677218366,217.12326634656233,205.51797510851577,50.137062578752435,89.97991763473632,8.198240756691495,209.65099589029947,213.46583633422853,13.609999656677246,0.0
2023-07-14,AMGN,214.03266374229,214.8029777991356,212.26660337753793,213.6475067138672,2044700.0,0.27746968290693985,217.3276503457851,205.79738322355084,49.93451204849953,91.80959697272097,10.095610328853668,209.86330006917316,213.2096964518229,13.34000015258789,0.0
2023-07-17,AMGN,213.12145087214628,214.7466214957034,210.744772500597,214.0326690673828,2049200.0,0.4789711668715597,217.24225359949887,205.826417054798,50.304743407899494,77.53347680432503,3.2521930005486177,210.28822174072266,212.95811462402344,13.479999542236328,0.0
2023-07-18,AMGN,213.9856731693426,219.8851115602324,213.61930816478014,218.47601318359375,2621200.0,0.9846329409174359,217.90947362938348,205.43255975684698,54.3347858567098,162.49036191553103,20.980595389234246,210.7422637939453,212.8232421875,13.300000190734863,0.0
2023-07-19,AMGN,218.86118304986834,220.33604641443515,217.93118717950824,217.987548828125,2047200.0,1.3307195676988215,218.55867752992526,205.10838942564112,53.83827131117236,172.91581164389268,22.31596722758762,211.06072082519532,212.6740249633789,13.760000228881836,0.0
2023-07-20,AMGN,219.6408766966848,224.0278682826285,218.79542333493987,219.0960235595703,3741300.0,1.6748571669488115,219.57641783585478,204.67213563094208,54.80774101824225,188.7886233844695,32.324904484472235,211.4367935180664,212.53413060506185,13.989999771118164,0.0
2023-07-21,AMGN,219.6033192956494,222.05515138240784,218.67330907857144,220.58969116210938,9381100.0,2.044209912176001,220.58966670285471,204.14361729372732,56.09313432902667,166.58251303963618,31.72481897270261,211.8617156982422,212.41261672973633,13.600000381469727,0.0
2023-07-24,AMGN,220.75874397259355,221.8202693283918,219.74419142913936,221.15328979492188,1771300.0,2.35512208724046,221.86893509203193,203.6449855012298,56.57524702461978,159.17950459696024,31.724818972702618,212.32076873779297,212.3946428934733,13.90999984741211,0.0
2023-07-25,AMGN,220.15756156377716,222.2336397678113,220.08240791981163,221.04998779296875,1325600.0,2.5636361937042125,223.04659546979192,203.46121092669247,56.45770277191795,150.1036661533325,32.90183568766161,212.83900451660156,212.35106252034504,13.859999656677246,0.0
2023-07-26,AMGN,219.77237236820898,221.4539044460396,218.35388517282885,220.95602416992188,1576800.0,2.6902923498074642,224.01000711749384,203.68144185711554,56.34754270414503,127.16611931058856,23.39335921860913,213.3979456583659,212.31522165934246,13.1899995803833,0.0
2023-07-27,AMGN,220.2702691649944,224.02786509093332,220.11057305823292,221.74513244628906,2439600.0,2.8216783221328114,224.88141244390638,204.19471060296863,57.07517114328091,143.98267521317513,31.225781912977002,213.8382100423177,212.3055618286133,14.40999984741211,0.0
2023-07-28,AMGN,222.46847159580912,223.74604043795762,220.84330105248816,222.0457305908203,1889500.0,2.9163838439210394,225.59766599097327,204.90728396019858,57.35528791299102,134.39129014753405,31.225781912977002,214.27941487630207,212.34635696411132,13.329999923706055,0.0
2023-07-31,AMGN,222.1490828741656,222.1490828741656,218.89877019493315,219.9602813720703,2826600.0,2.7912576024231726,225.86751946893986,205.77692022832576,54.78925336214379,94.69396900370394,20.582978636388102,214.45821431477864,212.45569305419923,13.630000114440918,0.0
2023-08-01,AMGN,220.6929924959272,221.11573349846273,216.61600441823938,218.05328369140625,1843400.0,2.509521532239546,226.02132110008563,206.29102936378155,52.564630215464575,64.23617336652775,9.44414755508394,214.53524424235027,212.49322967529298,13.930000305175781,0.0
2023-08-02,AMGN,218.6169393572749,218.90815075772397,214.84055131310708,216.44692993164062,2593500.0,2.1322303252732127,226.0560028081962,206.6818954461983,50.768372698521674,34.15765948851903,1.6382585013904998,214.59223480224608,212.43202590942383,16.09000015258789,0.0
2023-08-03,AMGN,216.80387229732713,217.09509800565786,214.38023567696112,216.71932983398438,2322200.0,1.8340335984895262,225.85750506746567,207.60560833585467,51.06174054602956,22.70140099173839,0.3318780293206039,214.70684051513672,212.40498682657878,15.920000076293945,0.0
2023-08-04,AMGN,223.49240434554818,231.48668413212397,222.63754787344737,228.53697204589844,5181200.0,2.5210511595662695,226.83012241068968,208.94673000630252,61.387901218763574,171.79198716900672,39.11243212660444,215.1333267211914,212.5778554280599,17.100000381469727,0.0
2023-08-07,AMGN,229.44819311181567,238.43824792700025,228.70607424969228,237.611572265625,4076600.0,3.7536377341507716,231.24619525485346,207.18070141262703,66.9307674349989,232.52892666779022,49.3866359073736,215.94214833577473,212.90693054199218,15.770000457763672,0.0
2023-08-08,AMGN,241.91401179112611,247.80406166501328,240.95583516481716,244.9952392578125,5321600.0,5.264926252681363,236.92659943925014,204.9704342521561,70.4957940453967,294.68555846129937,59.28201664606595,217.07161865234374,213.3872952779134,15.989999771118164,0.0
2023-08-09,AMGN,244.16857977773563,247.78524268337478,243.41704344120524,243.6049346923828,2428100.0,6.27816191164024,240.8591138246971,204.19805933204117,69.0458954471394,255.99118253415372,59.28201664606594,218.22112986246745,213.8342514038086,15.960000038146973,0.0
2023-08-10,AMGN,245.69043212314526,248.73407582869953,244.6758651091715,246.1789093017578,1919200.0,7.205585565385007,244.80746736499435,203.48123960522048,70.21898582645305,235.83086242320445,60.183184213386255,219.4971471150716,214.3151112874349,15.850000381469727,0.0
2023-08-11,AMGN,245.84072790316955,248.1046542480027,245.0234266980936,246.6016387939453,1560600.0,7.883758871638804,248.119420870796,203.46469930742663,70.40950862457281,207.41337911675967,60.183184213386255,220.79195302327474,214.89064966837566,14.84000015258789,0.0
2023-08-14,AMGN,246.3292323919,247.50348126329223,244.10286111865003,245.1549835205078,1966100.0,8.209918489334854,250.5458936726214,204.1504579509138,68.8501776828569,171.74474641247576,56.34698561804247,222.01160634358723,215.45350646972656,14.819999694824219,0.0
2023-08-15,AMGN,245.4837429540875,250.4719491351144,244.20614546183205,249.8895263671875,2781200.0,8.749293923728004,253.78139491498104,204.05630802691348,71.02287175551692,162.88529181126015,59.67581173115847,223.29545135498046,216.1076416015625,16.459999084472656,0.0
2023-08-16,AMGN,250.19008285505902,251.9843380969371,248.5461348692112,248.95947265625,2244000.0,8.998017299624053,256.30240534477247,204.6324899799346,70.03025421737189,150.38008464422725,61.28373445583114,224.52105204264322,216.75895716349285,16.780000686645508,0.0
2023-08-17,AMGN,249.88758214398626,252.453971748229,249.3193702318567,249.86865234375,2256100.0,9.162814773795247,258.64247547351715,205.36968272960783,70.44792741921395,136.43761018492722,61.7894912950395,225.86776784261068,217.41650161743163,17.889999389648438,0.0
2023-08-18,AMGN,248.69436061360628,249.0542291511053,247.23598556226713,247.9462432861328,2814500.0,9.034232868045848,260.3493322843868,206.39848113114056,68.36391727335155,110.90943391166864,52.35171654657835,227.2859898885091,218.03496068318685,17.299999237060547,0.0
2023-08-21,AMGN,247.71893436301852,248.56178737775977,245.28513992705615,246.88558959960938,2324100.0,8.745964087531007,261.63639420470935,207.68464919128672,67.22880695580403,95.27365557655794,43.94670773949761,228.478471883138,218.68459040323893,17.1299991607666,0.0
2023-08-22,AMGN,246.44994279464237,246.60146790551514,243.71309814948899,243.96878051757812,1720300.0,8.187871506054108,262.29060777056714,209.32231489788987,64.19645349835113,77.2752584763549,37.41639119903687,229.60096893310546,219.34604161580404,16.969999313354492,0.0
2023-08-23,AMGN,245.74916529035576,246.0806246652517,242.4156850908345,243.72254943847656,2256800.0,7.637672681410834,262.6880986040018,211.2014765913107,63.94457780224193,68.13402416648495,32.12821470948927,230.65826924641928,220.0116874694824,15.979999542236328,0.0
2023-08-24,AMGN,243.12596045140126,246.40260793970094,242.595637004756,243.0217742919922,1888900.0,7.063683931177394,262.8499107344734,213.1673286454094,63.21436393021421,62.91300999806949,32.81412000475521,231.63020935058594,220.6406026204427,17.200000762939453,0.0
2023-08-25,AMGN,243.48577831888474,244.08239936814718,241.3076664220279,242.7944793701172,1786600.0,6.515352297589033,262.7891618977178,215.3029523600947,62.9730760203357,52.39554228813715,27.312601204775905,232.60177510579427,221.23253758748373,15.680000305175781,0.0
2023-08-28,AMGN,243.3437372517253,244.44227257142595,241.62018617102106,242.95545959472656,1661300.0,6.0243334479562805,262.21169090878857,218.17994117128956,63.076335667341546,50.11583260284186,28.200911195683727,233.56586812337238,221.92704493204752,15.079999923706055,0.0
2023-08-29,AMGN,243.72253336514257,246.08060843640428,243.21116866092893,245.88174438476562,2216600.0,5.804334223022778,261.08426138838945,222.0902167610246,64.91620461184502,57.43142887308308,32.23134165182313,234.4793924967448,222.61082814534504,14.449999809265137,0.0
2023-08-30,AMGN,246.2226687330448,247.04656303896257,243.3342989869372,244.2150115966797,1694300.0,5.432903775264123,258.4808385682354,227.47044774768256,63.064632587161654,53.036207083292716,34.54702598456295,235.3536412556966,223.20718104044596,13.880000114440918,0.0
2023-08-31,AMGN,244.5369909720236,245.27565782025155,242.70926810275523,242.75660705566406,2065000.0,4.96367524109516,253.6662982036981,234.88871583438782,61.477408206939145,42.89454893196829,31.440408187825074,236.14232737223307,223.78956044514973,13.569999694824219,0.0
2023-09-01,AMGN,244.97259061261684,245.30404996137256,242.529317022665,243.1069793701172,1350200.0,4.567421266522132,250.84058828181145,239.17142648869634,61.71686928480345,40.49345710879599,30.51297191262538,236.89290364583334,224.37730967203777,13.09000015258789,0.0
2023-09-05,AMGN,243.10701966798223,243.75100867248355,240.46486714076312,240.5500946044922,1763600.0,4.000996628191302,250.31242817201272,239.99343883238183,58.950491458996005,25.304431230668484,20.11902354821011,237.53946380615236,224.93011627197265,14.010000228881836,0.0
2023-09-06,AMGN,240.95729088380338,240.95729088380338,235.21841106746055,235.8150177001953,1988900.0,3.1339800874408468,251.33359284393535,238.05425200469747,54.288666925232754,-5.749489562913418,1.2461451377015593,238.03163146972656,225.43531799316406,14.449999809265137,0.0
2023-09-07,AMGN,237.2639322701245,241.20349822198816,237.13135141839012,240.90992736816406,2228300.0,2.8253251001165722,251.39829144842292,237.72005266778802,57.986834654809485,6.961070760538356,0.35075189694373327,238.69676157633464,226.04735361735027,14.399999618530273,0.0
