date,account_value
2023-06-05,961376.8165746605
2023-06-06,967219.4553107768
2023-06-07,981132.6732245323
2023-06-08,980693.9100484935
2023-06-09,978052.9474212143
2023-06-12,983577.453552394
2023-06-13,988139.1404401008
2023-06-14,987633.4175552779
2023-06-15,996264.4260815098
2023-06-16,995087.7186375457
2023-06-20,983130.4263453551
2023-06-21,980138.6077549087
2023-06-22,976233.6469120284
2023-06-23,969168.199116914
2023-06-26,976360.1891348736
2023-06-27,984453.2835787021
2023-06-28,974858.3780542861
2023-06-29,987407.5835885002
2023-06-30,990799.7666508857
2023-07-03,993250.4700171234
2023-07-05,985839.3745498306
2023-07-06,968911.5304546691
2023-07-07,968204.3676141216
2023-07-10,976386.5594546748
2023-07-11,986904.4909474727
2023-07-12,993116.5610060397
2023-07-13,991117.5108987094
2023-07-14,987148.1871263686
2023-07-17,989090.4066110488
2023-07-18,997611.8721244461
2023-07-19,1003785.5462634307
2023-07-20,1012701.6357502453
2023-07-21,1017294.1340886337
2023-07-24,1026975.1868285096
2023-07-25,1021720.216858678
2023-07-26,1028716.0896746838
2023-07-27,1014895.839909425
2023-07-28,1016779.2675789138
2023-07-31,1021810.0626952469
2023-08-01,1019399.8063306668
2023-08-02,1008326.3174429141
2023-08-03,1008657.1693606484
2023-08-04,1004558.4053874733
2023-08-07,1012775.347698745
2023-08-08,1003776.9287366936
2023-08-09,1000434.3084355079
2023-08-10,1000292.594346841
2023-08-11,1001364.3449193431
2023-08-14,996221.2886597854
2023-08-15,986999.7707695725
2023-08-16,984605.9167452462
2023-08-17,975882.4663164055
2023-08-18,974070.6523283989
2023-08-21,966632.4558934718
2023-08-22,959992.9042335674
2023-08-23,961462.0393271763
2023-08-24,954107.3149372551
2023-08-25,957922.6139714443
2023-08-28,965547.1071357471
2023-08-29,977289.0739317676
2023-08-30,977474.462892152
2023-08-31,974977.906577142
2023-09-01,977595.46489425
2023-09-05,964313.2165270359
2023-09-06,960144.3830244533
2023-09-07,958717.0338613293
2023-09-08,960718.5528367854
2023-09-11,963086.8037561504
2023-09-12,968621.8646435768
2023-09-13,973516.4023394196
2023-09-14,988716.4068085586
2023-09-15,980963.9608061363
2023-09-18,981850.2715581619
2023-09-19,978551.8077007935
2023-09-20,974757.1386600945
2023-09-21,960406.6094376461
2023-09-22,954146.4464775841
2023-09-25,955560.7734851887
2023-09-26,945076.7352204563
2023-09-27,940899.2983532402
2023-09-28,942658.9193808987
2023-09-29,945695.6060282527
2023-10-02,936401.7692590591
2023-10-03,923860.7225094024
2023-10-04,929963.246888879
2023-10-05,928239.6666559421
2023-10-06,937340.7769194366
2023-10-09,940145.6114038173
2023-10-10,944183.4942377693
2023-10-11,945893.1387876655
2023-10-12,938648.8020086471
2023-10-13,941624.7186830475
2023-10-16,956658.3583413574
2023-10-17,956991.5068475143
2023-10-18,949747.92990257
2023-10-19,940722.6447804081
2023-10-20,936982.6841085121
2023-10-23,932911.301926532
2023-10-24,940630.2423934948
2023-10-25,936449.1354436962
2023-10-26,928525.7730837795
2023-10-27,913984.8612205517
2023-10-30,937987.7376085427
2023-10-31,948114.72395914
2023-11-01,949277.3442098667
2023-11-02,967975.8053417103
