date,account_value
2025-04-25,1056577.1960110955
2025-04-28,1060820.7297768292
2025-04-29,1058787.050455565
2025-04-30,1058603.9840854555
2025-05-01,1051287.0415149294
2025-05-02,1065288.7276228738
2025-05-05,1063885.2675997969
2025-05-06,1051263.2641121603
2025-05-07,1053442.8794966608
2025-05-08,1055227.4606602225
2025-05-09,1053008.0970620818
2025-05-12,1077434.652568581
2025-05-13,1033317.9146569849
2025-05-14,1025041.9508598571
2025-05-15,1009483.531928103
2025-05-16,1027376.3994615922
2025-05-19,1042797.1220789371
2025-05-20,1042240.8017555118
2025-05-21,1015735.6508530345
2025-05-22,1011128.5483347239
2025-05-23,1007701.5992038475
2025-05-27,1021148.4528625865
2025-05-28,1017326.4932779183
2025-05-29,1021293.5759454007
2025-05-30,1020891.398827313
2025-06-02,1021678.3808583608
2025-06-03,1027207.5212640634
2025-06-04,1023305.9684259705
2025-06-05,1017251.3478454729
2025-06-06,1030201.0466926007
2025-06-09,1031044.3189819799
2025-06-10,1036251.9995283246
2025-06-11,1040581.7523803525
2025-06-12,1047206.5895398717
2025-06-13,1034971.5453449283
2025-06-16,1036189.5171583047
2025-06-17,1033083.700743195
2025-06-18,1032708.4970154453
2025-06-20,1031437.7744399771
2025-06-23,1036427.3328054108
2025-06-24,1044829.8458409104
2025-06-25,1038091.0330847764
2025-06-26,1049871.7695958733
2025-06-27,1061159.3938011536
2025-06-30,1066359.8432884745
2025-07-01,1088675.1381750826
2025-07-02,1079573.2878638033
2025-07-03,1082554.4777470354
2025-07-07,1070499.9597130541
2025-07-08,1081729.8559008364
2025-07-09,1083100.75470264
2025-07-10,1087977.3819332842
2025-07-11,1088122.9055078044
2025-07-14,1082660.5541634518
2025-07-15,1065776.7698578793
2025-07-16,1070380.4339375454
2025-07-17,1074578.5197735096
2025-07-18,1064602.6431566654
2025-07-21,1062889.8902846638
2025-07-22,1073581.7477730366
2025-07-23,1092160.5653550753
2025-07-24,1075276.4349076876
2025-07-25,1077943.6497712398
2025-07-28,1080375.709454041
2025-07-29,1062845.6211552673
