date,account_value
2023-07-10,1028996.5443337132
2023-07-11,1034513.0948846319
2023-07-12,1038924.4247471809
2023-07-13,1038990.100461483
2023-07-14,1039084.4976896782
2023-07-17,1039259.3068754005
2023-07-18,1046273.5580071525
2023-07-19,1047639.2646554298
2023-07-20,1046804.8701078527
2023-07-21,1046774.1637657965
2023-07-24,1052532.321019611
2023-07-25,1055394.1259244422
2023-07-26,1053056.1635865972
2023-07-27,1050510.521553089
2023-07-28,1054851.9838722418
2023-07-31,1059737.5722925605
2023-08-01,1067886.6525668523
2023-08-02,1060665.6953665044
2023-08-03,1058816.477426853
2023-08-04,1054345.198602451
2023-08-07,1060620.9448446692
2023-08-08,1059103.258940708
2023-08-09,1058297.7944032017
2023-08-10,1060642.4813636357
2023-08-11,1062919.2701066167
2023-08-14,1062358.2935990635
2023-08-15,1056869.3297304416
2023-08-16,1055157.5672158084
2023-08-17,1051116.9179337346
2023-08-18,1050878.1773711278
2023-08-21,1048646.8096146428
2023-08-22,1046527.2229511294
2023-08-23,1050790.8506300387
2023-08-24,1042581.4277829318
2023-08-25,1046752.3945953402
2023-08-28,1051016.7992269779
2023-08-29,1057966.8327766452
2023-08-30,1061774.5743833194
2023-08-31,1060148.7388104433
2023-09-01,1066043.5293136477
2023-09-05,1061797.7864672425
2023-09-06,1060162.9496258881
2023-09-07,1060477.4865886415
2023-09-08,1063306.694521396
2023-09-11,1063378.2502214843
2023-09-12,1061454.1695839264
2023-09-13,1059405.894606311
2023-09-14,1068149.290622882
2023-09-15,1055680.5067102537
2023-09-18,1052908.9446904021
2023-09-19,1048997.5175667144
2023-09-20,1043177.8937429382
2023-09-21,1034133.8773674194
2023-09-22,1032390.6350139952
2023-09-25,1035042.94819588
2023-09-26,1025220.2955477631
2023-09-27,1027711.9521463958
2023-09-28,1031079.1658599884
2023-09-29,1027151.4733974945
2023-10-02,1025232.5012732117
2023-10-03,1012898.6691111939
2023-10-04,1011254.4776894181
2023-10-05,1010146.6842020983
2023-10-06,1017091.2394999193
2023-10-09,1026546.9808855241
2023-10-10,1030797.6917814134
2023-10-11,1027370.5825841936
2023-10-12,1019804.6886051897
2023-10-13,1018183.0770813249
2023-10-16,1028350.5115757402
2023-10-17,1028949.3433668016
2023-10-18,1014129.272075435
2023-10-19,1006591.4025045274
2023-10-20,1001340.5566892503
2023-10-23,995294.0596656145
2023-10-24,992881.6708899033
2023-10-25,990311.2687230485
2023-10-26,980999.4764219621
2023-10-27,969036.9199340777
2023-10-30,981373.1966554674
2023-10-31,977227.3178962357
2023-11-01,984488.8522495225
2023-11-02,1002910.8367427171
2023-11-03,1007373.3381421922
2023-11-06,1006090.8350452379
2023-11-07,1004027.9560517534
2023-11-08,1004555.3760642961
2023-11-09,994893.9920954087
2023-11-10,1006405.3095593217
2023-11-13,1003467.8520903428
2023-11-14,1027795.0697951921
2023-11-15,1037309.2197446245
2023-11-16,1035737.5149665636
2023-11-17,1038856.8080722764
2023-11-20,1042510.8732472642
2023-11-21,1036968.8216935227
2023-11-22,1041816.4679458726
2023-11-24,1045707.7160728562
2023-11-27,1045247.9702891648
2023-11-28,1049856.774778499
2023-11-29,1048701.5658294633
2023-11-30,1054371.2141800188
2023-12-01,1066847.1761188768
2023-12-04,1069170.1264311478
2023-12-05,1068225.5891493792
2023-12-06,1068799.1201008256
2023-12-07,1070237.194268184
2023-12-08,1075104.6810420335
2023-12-11,1081412.0790740617
2023-12-12,1084087.70952798
2023-12-13,1102903.3343776201
2023-12-14,1125723.027440471
2023-12-15,1129182.9389646868
2023-12-18,1126484.883986278
2023-12-19,1135248.0141111577
2023-12-20,1123438.5696911826
2023-12-21,1127070.6803880972
2023-12-22,1127857.4097318281
2023-12-26,1134080.1038426564
2023-12-27,1134240.4299481518
2023-12-28,1131156.5584365437
2023-12-29,1129130.2901573079
2024-01-02,1125046.1269466719
2024-01-03,1113319.4685603287
2024-01-04,1112283.6609127745
2024-01-05,1119382.5287290586
2024-01-08,1131161.9520876573
2024-01-09,1125303.4602538503
2024-01-10,1141856.426012584
2024-01-11,1141936.6999681904
2024-01-12,1145012.42264788
2024-01-16,1144294.5948139832
2024-01-17,1132883.922528804
2024-01-18,1140102.0502775605
2024-01-19,1153932.3185733845
2024-01-22,1149820.4138009008
2024-01-23,1140829.2782113298
2024-01-24,1141035.1738927416
2024-01-25,1162776.3430203507
2024-01-26,1166596.9611986554
2024-01-29,1172793.3301589673
2024-01-30,1176078.5683436827
2024-01-31,1158897.877465379
2024-02-01,1176966.626927213
2024-02-02,1184113.1049659972
2024-02-05,1181803.3694754385
2024-02-06,1186429.3367959189
2024-02-07,1198819.2798082307
2024-02-08,1204243.8385683626
2024-02-09,1200528.717663833
2024-02-12,1206089.997774215
2024-02-13,1183578.3601361574
2024-02-14,1189212.8689478943
2024-02-15,1203378.2928756326
2024-02-16,1202901.64751283
2024-02-20,1195601.3216668752
2024-02-21,1199857.0695939038
2024-02-22,1219042.8318623612
2024-02-23,1221136.3404346688
2024-02-26,1219047.9026056284
2024-02-27,1224439.883127908
2024-02-28,1229512.7799904875
2024-02-29,1238923.68223739
2024-03-01,1248438.354497888
2024-03-04,1241386.2684286244
2024-03-05,1230517.367761785
2024-03-06,1232012.5060705275
2024-03-07,1237722.2426624577
2024-03-08,1232502.4917102694
2024-03-11,1229137.2202828478
2024-03-12,1242069.3281736712
2024-03-13,1251599.0729336962
2024-03-14,1250676.2911428942
2024-03-15,1246642.8987955584
2024-03-18,1248820.0559364732
2024-03-19,1263148.825355571
2024-03-20,1272081.610099254
2024-03-21,1293314.4768945877
2024-03-22,1280973.342679849
2024-03-25,1270275.5367207255
2024-03-26,1264841.66790805
2024-03-27,1281757.2230335153
2024-03-28,1281867.6490768807
2024-04-01,1262311.2922256177
2024-04-02,1255866.6560138257
2024-04-03,1256703.350432462
2024-04-04,1246165.6129458821
2024-04-05,1258064.019839536
2024-04-08,1258197.7893379186
2024-04-09,1258121.9055207495
2024-04-10,1241137.209226041
2024-04-11,1237495.1823796933
2024-04-12,1217706.1963402645
2024-04-15,1204782.8345875486
2024-04-16,1196109.344270776
2024-04-17,1191056.5662337048
2024-04-18,1188864.7057891972
2024-04-19,1192692.7265333475
2024-04-22,1199315.730169347
2024-04-23,1211891.0997680677
2024-04-24,1205818.8345162557
2024-04-25,1179391.2649438297
2024-04-26,1190044.8816521084
2024-04-29,1195490.949978784
2024-04-30,1169247.2915333647
2024-05-01,1168371.013830253
2024-05-02,1178138.425672313
2024-05-03,1191662.6666812908
2024-05-06,1201000.8879661115
2024-05-07,1195706.42860016
2024-05-08,1194459.7443350386
2024-05-09,1214393.789208589
2024-05-10,1217153.2262211698
2024-05-13,1210968.5514466641
2024-05-14,1212091.4020920498
2024-05-15,1226390.551296823
2024-05-16,1212874.587236276
2024-05-17,1220304.684588052
2024-05-20,1215238.9024108823
2024-05-21,1212092.695374124
2024-05-22,1202418.1866684584
2024-05-23,1187966.7002117562
2024-05-24,1185922.6823066047
2024-05-28,1188195.0413437006
2024-05-29,1174902.155265553
2024-05-30,1178268.5203329853
2024-05-31,1191560.743608822
2024-06-03,1172245.5452817348
2024-06-04,1169658.2826691803
2024-06-05,1174161.5428544448
2024-06-06,1175783.6012579177
2024-06-07,1172360.5804915375
2024-06-10,1182648.8903006422
2024-06-11,1185171.005789145
2024-06-12,1196825.5536003173
2024-06-13,1198753.773282141
2024-06-14,1194165.832590628
2024-06-17,1202240.8558111289
2024-06-18,1209197.258522036
2024-06-20,1216749.1768381274
2024-06-21,1219463.1392034648
2024-06-24,1218881.3953249562
2024-06-25,1200279.3013597596
2024-06-26,1201719.2594243882
2024-06-27,1201729.626177711
2024-06-28,1206633.1658182368
2024-07-01,1198414.6203871558
2024-07-02,1197865.5368374884
2024-07-03,1198568.795505769
2024-07-05,1198643.4170192655
2024-07-08,1204403.5627599806
2024-07-09,1195684.2227564242
2024-07-10,1213214.5250441516
2024-07-11,1222292.4043073982
2024-07-12,1233467.3576567462
2024-07-15,1242020.970558532
2024-07-16,1266435.1085581125
2024-07-17,1272449.9114553044
2024-07-18,1261126.320282288
2024-07-19,1246188.5167668995
2024-07-22,1247086.878304355
2024-07-23,1235483.6985587925
2024-07-24,1213515.034203316
2024-07-25,1224005.5310530094
2024-07-26,1242467.4897481615
2024-07-29,1239334.2283060078
2024-07-30,1243992.7190735552
2024-07-31,1249448.8524548495
2024-08-01,1218741.5953432592
2024-08-02,1198619.3608322355
2024-08-05,1175263.239735823
2024-08-06,1188228.529408415
2024-08-07,1170515.6949940093
2024-08-08,1191612.9722448029
2024-08-09,1196021.7726670364
2024-08-12,1190448.5141564314
2024-08-13,1199639.8310524733
2024-08-14,1208274.1670460647
2024-08-15,1225743.407554021
2024-08-16,1226613.645416036
2024-08-19,1232282.796984441
2024-08-20,1235723.1431049656
2024-08-21,1241124.255304915
2024-08-22,1231282.2589689726
2024-08-23,1252705.906426166
2024-08-26,1253509.6674600414
2024-08-27,1250361.5225879138
2024-08-28,1245376.3958567423
2024-08-29,1246846.4418238625
2024-08-30,1256225.2539480948
2024-09-03,1232273.0952451632
2024-09-04,1226965.5636971935
2024-09-05,1217576.1211843619
2024-09-06,1205139.403234731
2024-09-09,1221363.261781072
2024-09-10,1229066.8738745167
2024-09-11,1231710.9404945348
2024-09-12,1243637.881461571
2024-09-13,1259020.4351085944
2024-09-16,1267449.143903666
2024-09-17,1276662.404666591
2024-09-18,1276872.1021412062
2024-09-19,1302615.2698293717
2024-09-20,1297849.7692085032
2024-09-23,1302835.6009673122
2024-09-24,1323058.732359728
2024-09-25,1308703.0398134254
2024-09-26,1316887.17981403
2024-09-27,1322933.9539444393
2024-09-30,1333414.969680178
2024-10-01,1336128.782346885
2024-10-02,1339405.0730265402
2024-10-03,1336826.5911199907
2024-10-04,1338154.9084441322
2024-10-07,1334743.0898981001
2024-10-08,1334448.7620708526
2024-10-09,1346868.449868008
2024-10-10,1339398.2968007855
2024-10-11,1349334.9354975256
2024-10-14,1349506.4912079566
2024-10-15,1342005.1876175331
2024-10-16,1351403.908669185
2024-10-17,1351189.5745160326
2024-10-18,1350862.6876303619
2024-10-21,1336976.9979543614
2024-10-22,1333873.5564643787
2024-10-23,1328114.8229869846
2024-10-24,1331215.921054604
2024-10-25,1325204.926528992
2024-10-28,1334459.9742386097
2024-10-29,1321079.2195562443
2024-10-30,1311142.0248465731
2024-10-31,1299238.9993065342
2024-11-01,1306903.6529652714
2024-11-04,1306594.570972748
2024-11-05,1319031.4753937686
2024-11-06,1343360.9714672435
2024-11-07,1349652.8228607497
2024-11-08,1344422.6394212134
2024-11-11,1348075.3823885054
2024-11-12,1338052.3664201996
2024-11-13,1348171.903941562
2024-11-14,1348316.527125766
2024-11-15,1346788.5981401703
2024-11-18,1351304.059382846
2024-11-19,1342766.9002846673
2024-11-20,1334925.3943960194
2024-11-21,1355967.316615042
2024-11-22,1377430.5207440886
2024-11-25,1394234.6462269644
2024-11-26,1403324.7193870414
2024-11-27,1398616.6966733153
2024-11-29,1402724.1967151826
2024-12-02,1400091.8559614785
2024-12-03,1398255.7233604921
2024-12-04,1394266.7719943011
2024-12-05,1391943.5253354476
2024-12-06,1394134.4553000482
2024-12-09,1396757.235300915
2024-12-10,1378550.9451169914
2024-12-11,1377291.976517672
2024-12-12,1360359.0909738487
2024-12-13,1361070.8211555427
2024-12-16,1346801.6200838035
2024-12-17,1343054.415929789
2024-12-18,1300552.1313800758
2024-12-19,1283008.4689588493
2024-12-20,1300213.130943293
2024-12-23,1299381.9897689766
2024-12-24,1309819.0739211983
2024-12-26,1307907.5115022606
2024-12-27,1298917.8047637886
2024-12-30,1287912.8297414726
2024-12-31,1288654.694270779
2025-01-02,1285871.182010138
2025-01-03,1294011.607931578
2025-01-06,1295432.464803183
2025-01-07,1290369.6281900466
2025-01-08,1291329.3889266571
2025-01-10,1286707.4088610453
2025-01-13,1298626.2011629345
2025-01-14,1312093.02715356
2025-01-15,1338526.100514003
2025-01-16,1348872.0765691483
2025-01-17,1357862.6788335526
2025-01-21,1378258.715520286
2025-01-22,1371470.6474028495
2025-01-23,1385666.726544988
2025-01-24,1385582.809615474
2025-01-27,1390593.7120435317
2025-01-28,1381911.3445556243
2025-01-29,1375554.8994176467
2025-01-30,1352744.9132125457
2025-01-31,1338002.5302245696
2025-02-03,1324391.6481111129
2025-02-04,1334042.677914389
2025-02-05,1334877.5364539702
2025-02-06,1340993.3145225127
2025-02-07,1328366.0982215484
2025-02-10,1340199.9589641173
2025-02-11,1345386.246241339
2025-02-12,1321502.2700908263
2025-02-13,1332716.865833052
2025-02-14,1328720.186613806
2025-02-18,1323339.1921680053
2025-02-19,1318578.8843257506
2025-02-20,1316380.1483705123
2025-02-21,1292181.0140988906
2025-02-24,1288459.2785909255
2025-02-25,1301411.1545779784
2025-02-26,1296155.212130316
2025-02-27,1292863.6243360122
2025-02-28,1310654.2991139968
2025-03-03,1283132.8364808639
2025-03-04,1263600.7978437026
2025-03-05,1283067.0273320754
2025-03-06,1278199.7159860213
2025-03-07,1281608.097470053
2025-03-10,1268962.5075347503
2025-03-11,1249472.8051040252
2025-03-12,1241973.260039099
2025-03-13,1216899.935647734
2025-03-14,1236828.738212355
2025-03-17,1245355.035104521
2025-03-18,1235816.6623132308
2025-03-19,1247851.6719968398
2025-03-20,1248392.3051765044
2025-03-21,1245342.9707620223
2025-03-24,1268037.8739259322
2025-03-25,1266667.6201179107
2025-03-26,1266944.110898741
2025-03-27,1265235.97038246
2025-03-28,1244690.1820151885
2025-03-31,1257139.3556420882
2025-04-01,1252348.9360349257
2025-04-02,1261766.2697408278
2025-04-03,1201776.447981604
2025-04-04,1156129.5084951003
2025-04-07,1128790.061660315
2025-04-08,1110408.5870727524
2025-04-09,1190109.8681242585
2025-04-10,1157289.7305056956
2025-04-11,1168116.5605484871
2025-04-14,1176742.0514107144
2025-04-15,1166769.2434158719
2025-04-16,1147324.157648126
2025-04-17,1165903.4987959103
2025-04-21,1139457.4851583675
2025-04-22,1164177.700981541
2025-04-23,1172517.136200352
2025-04-24,1195035.8527006344
2025-04-25,1193390.2871010706
2025-04-28,1194729.3720686838
2025-04-29,1198862.1873600886
2025-04-30,1199337.5562110562
2025-05-01,1212892.9277692456
2025-05-02,1237902.7473989148
2025-05-05,1230089.7140074696
2025-05-06,1223278.6860762562
2025-05-07,1232598.3696623768
2025-05-08,1242595.3533965077
2025-05-09,1242268.353480431
2025-05-12,1284107.2413817372
2025-05-13,1285850.710574242
2025-05-14,1282818.0717116322
2025-05-15,1293368.961657616
2025-05-16,1301256.6450530018
2025-05-19,1298878.6104842152
2025-05-20,1292619.3048430409
2025-05-21,1272976.431780907
2025-05-22,1269770.2473708119
2025-05-23,1263034.4308272328
2025-05-27,1287879.491244408
2025-05-28,1278715.8073912587
2025-05-29,1284666.6722594227
2025-05-30,1282378.4072447743
2025-06-02,1281376.6126967396
2025-06-03,1293782.4397994007
2025-06-04,1289630.5190764393
2025-06-05,1289082.593501183
2025-06-06,1296901.9631224598
2025-06-09,1300445.8947401966
2025-06-10,1308536.0393324818
2025-06-11,1304778.5557585682
2025-06-12,1309924.9483748402
2025-06-13,1294957.5004149403
2025-06-16,1300018.3499175038
2025-06-17,1290352.4257918324
2025-06-18,1289483.0830946888
2025-06-20,1293080.7704582752
2025-06-23,1309272.3948636402
2025-06-24,1318656.8955884327
2025-06-25,1320459.6437913878
2025-06-26,1335688.2769897492
2025-06-27,1343545.243698128
2025-06-30,1344856.4796198017
2025-07-01,1357585.3602277387
2025-07-02,1363924.8372020945
2025-07-03,1368453.8421257832
2025-07-07,1355403.6948983367
2025-07-08,1362359.2092263396
2025-07-09,1375933.5598962004
2025-07-10,1386010.3498665984
2025-07-11,1380800.057431906
2025-07-14,1376791.385518759
2025-07-15,1359877.4305666718
2025-07-16,1370495.2320456451
2025-07-17,1381273.7037405914
2025-07-18,1376001.4212164825
2025-07-21,1379881.8178381866
2025-07-22,1394912.475621695
2025-07-23,1415715.3945059723
2025-07-24,1418278.6577429718
2025-07-25,1423989.893941397
2025-07-28,1425056.6869635528
2025-07-29,1424632.7208609527
